Time,Emotion
2025-04-13 16:48:58,neutral
2025-04-13 16:48:58,sad
2025-04-13 16:48:58,sad
2025-04-13 16:48:58,sad
2025-04-13 16:48:59,neutral
2025-04-13 16:48:59,neutral
2025-04-13 16:48:59,sad
2025-04-13 16:48:59,sad
2025-04-13 16:48:59,neutral
2025-04-13 16:48:59,sad
2025-04-13 16:48:59,sad
2025-04-13 16:48:59,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:00,sad
2025-04-13 16:49:01,sad
2025-04-13 16:49:01,sad
2025-04-13 16:49:01,sad
2025-04-13 16:49:01,sad
2025-04-13 16:49:01,sad
2025-04-13 16:49:01,sad
2025-04-13 16:50:36,neutral
2025-04-13 16:50:36,neutral
2025-04-13 16:50:36,neutral
2025-04-13 16:50:37,neutral
2025-04-13 16:50:37,neutral
2025-04-13 16:50:37,neutral
2025-04-13 16:50:38,neutral
2025-04-13 16:50:38,neutral
2025-04-13 16:50:38,neutral
2025-04-13 16:50:38,neutral
2025-04-13 16:50:39,neutral
2025-04-13 16:50:39,neutral
2025-04-13 16:50:39,neutral
2025-04-13 16:50:39,neutral
2025-04-13 16:50:39,neutral
2025-04-13 16:50:40,happy
2025-04-13 16:50:40,neutral
2025-04-13 16:50:40,neutral
2025-04-13 16:50:41,neutral
2025-04-13 16:50:41,neutral
2025-04-13 16:50:41,neutral
2025-04-13 16:50:41,neutral
2025-04-13 16:50:42,neutral
2025-04-13 16:50:42,neutral
2025-04-13 16:50:42,neutral
2025-04-13 16:50:43,neutral
2025-04-13 16:50:43,neutral
2025-04-13 16:50:43,neutral
2025-04-13 16:50:44,neutral
2025-04-13 16:50:44,neutral
2025-04-13 16:50:44,neutral
2025-04-13 16:50:45,neutral
2025-04-13 16:50:45,neutral
2025-04-13 16:50:45,neutral
2025-04-13 16:50:45,neutral
2025-04-13 16:50:45,neutral
2025-04-13 16:50:45,neutral
2025-04-13 16:50:46,happy
2025-04-13 16:50:46,neutral
2025-04-13 16:50:46,neutral
2025-04-13 16:50:46,neutral
2025-04-13 16:50:46,happy
2025-04-13 16:50:46,happy
2025-04-13 16:50:47,neutral
2025-04-13 16:50:47,neutral
2025-04-13 16:50:47,neutral
2025-04-13 16:50:47,neutral
2025-04-13 16:50:47,neutral
2025-04-13 16:50:47,neutral
2025-04-13 16:50:48,neutral
2025-04-13 16:50:48,neutral
2025-04-13 16:50:48,neutral
2025-04-13 16:50:48,neutral
2025-04-13 16:50:48,neutral
2025-04-13 16:50:48,neutral
2025-04-13 16:50:49,neutral
2025-04-13 16:50:49,neutral
2025-04-13 16:50:49,neutral
2025-04-13 16:50:49,sad
2025-04-13 16:50:49,neutral
2025-04-13 16:50:49,neutral
2025-04-13 16:50:50,neutral
2025-04-13 16:50:50,neutral
2025-04-13 16:50:50,neutral
2025-04-13 16:50:50,neutral
2025-04-13 16:50:50,neutral
2025-04-13 16:50:50,neutral
2025-04-13 16:50:51,neutral
2025-04-13 16:50:51,neutral
2025-04-13 16:50:51,neutral
2025-04-13 16:50:51,neutral
2025-04-13 16:50:51,neutral
2025-04-13 16:50:51,neutral
2025-04-13 16:50:52,sad
2025-04-13 16:50:52,sad
2025-04-13 16:50:53,sad
2025-04-13 16:50:53,sad
2025-04-13 16:50:53,happy
2025-04-13 16:50:53,happy
2025-04-13 16:50:54,happy
2025-04-13 16:50:54,happy
2025-04-13 16:50:54,happy
2025-04-13 16:50:55,neutral
2025-04-13 16:50:55,neutral
2025-04-13 16:50:55,neutral
2025-04-13 16:50:55,neutral
2025-04-13 16:50:55,happy
2025-04-13 16:50:56,happy
2025-04-13 16:50:56,neutral
2025-04-13 16:50:56,happy
2025-04-13 16:50:57,happy
2025-04-13 16:50:57,happy
2025-04-13 16:50:57,happy
2025-04-13 16:50:58,angry
2025-04-13 16:50:58,happy
2025-04-13 16:50:58,happy
2025-04-13 16:50:59,happy
2025-04-13 16:50:59,happy
2025-04-13 16:50:59,happy
2025-04-13 16:50:59,happy
2025-04-13 16:51:00,happy
2025-04-13 16:51:00,happy
2025-04-13 16:51:00,happy
2025-04-13 16:51:00,happy
2025-04-13 16:51:00,happy
2025-04-13 16:51:01,happy
2025-04-13 16:51:01,happy
2025-04-13 16:51:01,happy
2025-04-13 16:51:02,happy
2025-04-13 16:51:02,happy
2025-04-13 16:51:02,happy
2025-04-13 16:51:02,happy
2025-04-13 16:51:03,happy
2025-04-13 16:51:03,sad
2025-04-13 16:51:04,neutral
2025-04-13 16:51:04,sad
2025-04-13 16:51:04,angry
2025-04-13 16:51:05,sad
2025-04-13 16:51:05,fear
2025-04-13 16:51:05,fear
2025-04-13 16:51:05,sad
2025-04-13 16:51:05,angry
2025-04-13 16:51:06,happy
2025-04-13 16:51:06,sad
2025-04-13 16:51:06,sad
2025-04-13 16:51:07,sad
2025-04-13 16:51:07,sad
2025-04-13 16:51:08,sad
2025-04-13 16:51:08,sad
2025-04-13 16:51:08,sad
2025-04-13 16:51:15,sad
2025-04-13 16:51:15,sad
2025-04-13 16:51:16,neutral
2025-04-13 16:51:16,sad
2025-04-13 16:51:16,neutral
2025-04-13 16:51:17,neutral
2025-04-13 16:51:17,sad
2025-04-13 16:51:17,fear
2025-04-13 16:51:17,neutral
2025-04-13 16:51:18,neutral
2025-04-13 16:51:18,neutral
2025-04-13 16:51:19,neutral
2025-04-13 16:51:19,neutral
2025-04-13 16:51:20,sad
2025-04-13 16:51:20,sad
2025-04-13 16:51:20,sad
2025-04-13 16:51:20,sad
2025-04-13 16:51:20,neutral
2025-04-13 16:51:21,neutral
2025-04-13 16:51:21,neutral
2025-04-13 16:51:21,neutral
2025-04-13 16:51:22,sad
2025-04-13 16:51:22,neutral
2025-04-13 16:51:22,sad
2025-04-13 16:51:22,sad
2025-04-13 16:51:22,sad
2025-04-13 16:51:22,sad
2025-04-13 16:51:23,sad
2025-04-13 16:51:23,sad
2025-04-13 16:51:23,sad
2025-04-13 16:51:23,sad
2025-04-13 16:51:23,sad
2025-04-13 16:51:24,sad
2025-04-13 16:51:24,sad
2025-04-13 16:51:24,sad
2025-04-13 16:55:13,neutral
2025-04-13 16:55:13,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:14,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:15,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:16,neutral
2025-04-13 16:55:17,neutral
2025-04-13 16:55:17,neutral
2025-04-13 16:55:17,neutral
2025-04-13 16:55:17,neutral
2025-04-13 16:55:17,neutral
2025-04-13 16:55:17,neutral
2025-04-13 16:55:18,neutral
2025-04-13 16:55:18,neutral
2025-04-13 16:55:18,neutral
2025-04-13 16:55:18,neutral
2025-04-13 16:55:18,neutral
2025-04-13 16:55:19,neutral
2025-04-13 16:55:19,neutral
2025-04-13 16:55:19,neutral
2025-04-13 16:55:19,neutral
2025-04-13 16:55:19,neutral
2025-04-13 16:55:19,neutral
2025-04-13 16:55:20,neutral
2025-04-13 16:55:20,neutral
2025-04-13 16:55:20,neutral
2025-04-13 16:55:20,neutral
2025-04-13 16:55:20,neutral
2025-04-13 16:55:21,neutral
2025-04-13 16:55:21,neutral
2025-04-13 16:55:21,neutral
2025-04-13 16:55:21,neutral
2025-04-13 16:55:21,neutral
2025-04-13 16:55:21,neutral
2025-04-13 16:55:22,neutral
2025-04-13 16:55:22,neutral
2025-04-13 16:55:22,neutral
2025-04-13 16:55:22,neutral
2025-04-13 16:55:22,neutral
2025-04-13 16:55:22,neutral
2025-04-13 16:55:23,neutral
2025-04-13 16:55:23,neutral
2025-04-13 16:55:23,neutral
2025-04-13 16:55:23,neutral
2025-04-13 16:55:23,neutral
2025-04-13 16:55:24,neutral
2025-04-13 16:55:24,neutral
2025-04-13 16:55:24,neutral
2025-04-13 16:55:24,neutral
2025-04-13 16:55:24,neutral
2025-04-13 16:55:25,neutral
2025-04-13 16:55:25,neutral
2025-04-13 16:55:25,neutral
2025-04-13 16:55:25,neutral
2025-04-13 16:55:26,neutral
2025-04-13 16:55:26,neutral
2025-04-13 16:55:26,neutral
2025-04-13 16:55:26,neutral
2025-04-13 16:55:26,neutral
2025-04-13 16:55:26,neutral
2025-04-13 16:55:27,neutral
2025-04-13 16:55:27,neutral
2025-04-13 16:55:27,neutral
2025-04-13 16:55:27,neutral
2025-04-13 16:55:27,neutral
2025-04-13 16:55:27,neutral
2025-04-13 16:55:28,neutral
2025-04-13 16:55:28,neutral
2025-04-13 16:55:28,neutral
2025-04-13 16:55:28,neutral
2025-04-13 16:55:28,neutral
2025-04-13 16:55:28,neutral
2025-04-13 16:55:29,neutral
2025-04-13 16:55:29,neutral
2025-04-13 16:55:29,neutral
2025-04-13 16:55:29,neutral
2025-04-13 16:55:30,neutral
2025-04-13 16:55:30,neutral
2025-04-13 16:55:30,neutral
2025-04-13 16:55:30,neutral
2025-04-13 16:55:31,neutral
2025-04-13 16:55:31,neutral
2025-04-13 16:55:31,sad
2025-04-13 16:55:31,neutral
2025-04-13 16:55:32,neutral
2025-04-13 16:55:32,neutral
2025-04-13 16:55:32,neutral
2025-04-13 16:55:32,neutral
2025-04-13 16:55:32,neutral
2025-04-13 16:55:33,neutral
2025-04-13 16:55:33,neutral
2025-04-13 16:55:33,neutral
2025-04-13 16:55:34,neutral
2025-04-13 16:55:34,neutral
2025-04-13 16:55:34,neutral
2025-04-13 16:55:34,neutral
2025-04-13 16:55:34,neutral
2025-04-13 16:55:35,neutral
2025-04-13 16:55:35,neutral
2025-04-13 16:55:35,neutral
2025-04-13 16:55:36,neutral
2025-04-13 16:55:36,neutral
2025-04-13 16:55:36,neutral
2025-04-13 16:55:37,neutral
2025-04-13 16:55:37,neutral
2025-04-13 16:55:37,neutral
2025-04-13 16:55:37,neutral
2025-04-13 16:55:38,neutral
2025-04-13 16:55:38,neutral
2025-04-13 16:55:38,neutral
2025-04-13 16:55:39,neutral
2025-04-13 16:55:39,neutral
2025-04-13 16:55:39,neutral
2025-04-13 16:55:39,neutral
2025-04-13 16:55:39,neutral
2025-04-13 16:55:39,neutral
2025-04-13 16:55:40,neutral
2025-04-13 16:55:40,neutral
2025-04-13 16:55:40,neutral
2025-04-13 16:55:40,neutral
2025-04-13 16:55:40,neutral
2025-04-13 16:55:40,neutral
2025-04-13 16:55:41,neutral
2025-04-13 16:55:41,neutral
2025-04-13 16:55:41,neutral
2025-04-13 16:55:41,neutral
2025-04-13 16:55:41,neutral
2025-04-13 16:55:41,neutral
2025-04-13 16:55:42,neutral
2025-04-13 16:55:42,neutral
2025-04-13 16:55:42,neutral
2025-04-13 16:55:42,neutral
2025-04-13 16:55:42,neutral
2025-04-13 16:55:42,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:43,neutral
2025-04-13 16:55:44,neutral
2025-04-13 16:55:44,neutral
2025-04-13 16:55:44,neutral
2025-04-13 16:55:44,neutral
2025-04-13 16:55:44,neutral
2025-04-13 16:55:44,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:45,neutral
2025-04-13 16:55:46,neutral
2025-04-13 16:55:46,neutral
2025-04-13 16:55:46,fear
2025-04-13 16:55:46,fear
2025-04-13 16:55:46,fear
2025-04-13 16:55:46,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:47,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:48,neutral
2025-04-13 16:55:49,neutral
2025-04-13 16:55:49,neutral
2025-04-13 16:55:49,neutral
2025-04-13 16:55:49,neutral
2025-04-13 16:55:49,neutral
2025-04-13 16:55:49,fear
2025-04-13 16:55:50,neutral
2025-04-13 16:55:50,neutral
2025-04-13 16:55:50,neutral
2025-04-13 16:55:50,neutral
2025-04-13 16:55:50,neutral
2025-04-13 16:55:50,neutral
2025-04-13 16:55:51,neutral
2025-04-13 16:55:51,neutral
2025-04-13 16:55:51,neutral
2025-04-13 16:55:51,neutral
2025-04-13 16:55:51,neutral
2025-04-13 16:55:51,neutral
2025-04-13 16:55:52,neutral
2025-04-13 16:55:52,neutral
2025-04-13 16:55:52,neutral
2025-04-13 16:55:52,neutral
2025-04-13 16:55:52,neutral
2025-04-13 16:55:52,neutral
2025-04-13 16:55:53,neutral
2025-04-13 16:55:53,neutral
2025-04-13 16:55:53,neutral
2025-04-13 16:55:53,neutral
2025-04-13 16:55:53,neutral
2025-04-13 16:55:53,neutral
2025-04-13 16:55:54,neutral
2025-04-13 16:55:54,neutral
2025-04-13 16:55:54,neutral
2025-04-13 16:55:54,neutral
2025-04-13 16:55:54,fear
2025-04-13 16:55:54,fear
2025-04-13 16:55:55,neutral
2025-04-13 16:55:55,neutral
2025-04-13 16:55:55,fear
2025-04-13 16:55:55,neutral
2025-04-13 16:55:55,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:56,neutral
2025-04-13 16:55:57,neutral
2025-04-13 16:55:57,neutral
2025-04-13 16:55:57,neutral
2025-04-13 16:55:57,neutral
2025-04-13 16:55:57,neutral
2025-04-13 16:55:57,neutral
2025-04-13 16:55:58,neutral
2025-04-13 16:55:58,neutral
2025-04-13 16:55:58,neutral
2025-04-13 16:55:58,neutral
2025-04-13 16:55:58,neutral
2025-04-13 16:55:58,fear
2025-04-13 16:55:59,neutral
2025-04-13 16:55:59,fear
2025-04-13 16:55:59,fear
2025-04-13 16:55:59,neutral
2025-04-13 16:55:59,neutral
2025-04-13 16:55:59,neutral
2025-04-13 16:56:00,neutral
2025-04-13 16:56:00,neutral
2025-04-13 16:56:00,neutral
2025-04-13 16:56:00,neutral
2025-04-13 16:56:00,neutral
2025-04-13 16:56:00,happy
2025-04-13 16:56:01,neutral
2025-04-13 16:56:01,neutral
2025-04-13 16:56:01,neutral
2025-04-13 16:56:01,happy
2025-04-13 16:56:01,neutral
2025-04-13 16:56:02,neutral
2025-04-13 16:56:02,fear
2025-04-13 16:56:02,fear
2025-04-13 16:56:02,sad
2025-04-13 16:56:02,sad
2025-04-13 16:56:03,sad
2025-04-13 16:56:03,sad
2025-04-13 16:56:03,fear
2025-04-13 16:56:03,sad
2025-04-13 16:56:03,fear
2025-04-13 16:56:04,fear
2025-04-13 16:56:04,sad
2025-04-13 16:56:04,fear
2025-04-13 16:56:04,sad
2025-04-13 16:56:04,fear
2025-04-13 16:56:05,fear
2025-04-13 16:56:05,neutral
2025-04-13 16:56:05,fear
2025-04-13 16:56:05,fear
2025-04-13 16:56:06,fear
2025-04-13 16:56:06,fear
2025-04-13 16:56:06,fear
2025-04-13 16:56:06,fear
2025-04-13 16:56:06,fear
2025-04-13 16:56:07,fear
2025-04-13 16:56:07,fear
2025-04-13 16:56:07,fear
2025-04-13 16:56:07,fear
2025-04-13 16:56:08,fear
2025-04-13 16:56:08,happy
2025-04-13 16:56:08,happy
2025-04-13 16:56:08,happy
2025-04-13 16:56:08,happy
2025-04-13 16:56:09,happy
2025-04-13 16:56:09,fear
2025-04-13 16:56:09,happy
2025-04-13 16:56:09,happy
2025-04-13 16:56:10,happy
2025-04-13 16:56:10,happy
2025-04-13 16:56:10,fear
2025-04-13 16:56:10,happy
2025-04-13 16:56:10,happy
2025-04-13 16:56:11,happy
2025-04-13 16:56:11,happy
2025-04-13 16:56:11,happy
2025-04-13 16:56:11,happy
2025-04-13 16:56:11,happy
2025-04-13 16:56:12,fear
2025-04-13 16:56:12,happy
2025-04-13 16:56:12,fear
2025-04-13 16:56:12,happy
2025-04-13 16:56:12,fear
2025-04-13 16:56:13,fear
2025-04-13 16:56:13,fear
2025-04-13 16:56:13,fear
2025-04-13 16:56:13,fear
2025-04-13 16:56:13,fear
2025-04-13 16:56:13,fear
2025-04-13 16:56:14,happy
2025-04-13 16:56:14,fear
2025-04-13 16:56:14,happy
2025-04-13 16:56:14,fear
2025-04-13 16:56:14,fear
2025-04-13 16:56:14,fear
2025-04-13 16:56:15,fear
2025-04-13 16:56:15,happy
2025-04-13 16:56:15,fear
2025-04-13 16:56:15,happy
2025-04-13 16:56:15,fear
2025-04-13 16:56:15,fear
2025-04-13 16:56:16,happy
2025-04-13 16:56:16,fear
2025-04-13 16:56:16,fear
2025-04-13 16:56:16,fear
2025-04-13 16:56:16,fear
2025-04-13 16:56:16,fear
2025-04-13 16:56:17,fear
2025-04-13 16:56:17,fear
2025-04-13 16:56:17,fear
2025-04-13 16:56:17,fear
2025-04-13 16:56:17,fear
2025-04-13 16:56:17,fear
2025-04-13 16:56:18,fear
2025-04-13 16:56:18,fear
2025-04-13 16:56:18,fear
2025-04-13 16:56:18,happy
2025-04-13 16:56:18,fear
2025-04-13 16:56:19,fear
2025-04-13 16:56:19,fear
2025-04-13 16:56:19,fear
2025-04-13 16:56:19,neutral
2025-04-13 16:56:20,sad
2025-04-13 16:56:20,sad
2025-04-13 16:56:20,sad
2025-04-13 16:56:20,sad
2025-04-13 16:56:21,sad
2025-04-13 16:56:21,fear
2025-04-13 16:56:21,fear
2025-04-13 16:56:21,neutral
2025-04-13 16:56:21,fear
2025-04-13 16:56:22,sad
2025-04-13 16:56:22,fear
2025-04-13 16:56:22,fear
2025-04-13 16:56:22,fear
2025-04-13 16:56:22,neutral
2025-04-13 16:56:22,neutral
2025-04-13 16:56:22,fear
2025-04-13 16:56:23,fear
2025-04-13 16:56:23,fear
2025-04-13 16:56:23,fear
2025-04-13 16:56:23,fear
2025-04-13 16:56:23,fear
2025-04-13 16:56:23,fear
2025-04-13 16:56:24,fear
2025-04-13 16:56:24,happy
2025-04-13 16:56:24,neutral
2025-04-13 16:56:24,fear
2025-04-13 16:56:24,fear
2025-04-13 16:56:24,fear
2025-04-13 16:56:25,fear
2025-04-13 16:56:25,fear
2025-04-13 16:56:25,fear
2025-04-13 16:56:25,fear
2025-04-13 16:56:25,fear
2025-04-13 16:56:26,fear
2025-04-13 16:56:26,fear
2025-04-13 16:56:26,fear
2025-04-13 16:56:26,fear
2025-04-13 16:56:26,fear
2025-04-13 16:56:27,neutral
2025-04-13 16:56:27,neutral
2025-04-13 16:56:27,fear
2025-04-13 16:56:27,fear
2025-04-13 16:56:27,fear
2025-04-13 16:56:27,fear
2025-04-13 16:56:28,fear
2025-04-13 16:56:28,fear
2025-04-13 16:56:28,fear
2025-04-13 16:56:28,fear
2025-04-13 16:56:28,neutral
2025-04-13 16:56:28,neutral
2025-04-13 16:56:29,neutral
2025-04-13 16:56:29,sad
2025-04-13 16:56:29,sad
2025-04-13 16:56:30,neutral
2025-04-13 16:56:30,sad
2025-04-13 16:56:30,sad
2025-04-13 16:56:30,sad
2025-04-13 16:56:31,happy
2025-04-13 16:56:31,fear
2025-04-13 16:56:31,fear
2025-04-13 16:56:31,fear
2025-04-13 16:56:31,fear
2025-04-13 16:56:32,neutral
2025-04-13 16:56:32,neutral
2025-04-13 16:56:32,fear
2025-04-13 16:56:33,sad
2025-04-13 16:56:33,fear
2025-04-13 16:56:33,sad
2025-04-13 16:56:33,fear
2025-04-13 16:56:33,fear
2025-04-13 16:56:34,surprise
2025-04-13 16:56:34,fear
2025-04-13 16:56:34,fear
2025-04-13 16:56:34,fear
2025-04-13 16:56:34,fear
2025-04-13 16:56:34,fear
2025-04-13 16:56:35,fear
2025-04-13 16:56:35,sad
2025-04-13 16:56:35,fear
2025-04-13 16:56:35,fear
2025-04-13 16:56:35,neutral
2025-04-13 16:56:35,neutral
2025-04-13 16:56:36,fear
2025-04-13 16:56:36,neutral
2025-04-13 16:56:36,neutral
2025-04-13 16:56:36,neutral
2025-04-13 16:56:36,neutral
2025-04-13 16:56:36,neutral
2025-04-13 16:56:37,neutral
2025-04-13 16:56:37,neutral
2025-04-13 16:56:37,neutral
2025-04-13 16:56:37,neutral
2025-04-13 16:56:37,neutral
2025-04-13 16:56:38,neutral
2025-04-13 16:56:38,neutral
2025-04-13 16:56:38,neutral
2025-04-13 16:56:38,neutral
2025-04-13 16:56:38,neutral
2025-04-13 16:56:39,neutral
2025-04-13 16:56:39,neutral
2025-04-13 16:56:39,neutral
2025-04-13 16:56:39,neutral
2025-04-13 16:56:39,neutral
2025-04-13 16:56:40,neutral
2025-04-13 16:56:40,neutral
2025-04-13 16:56:40,neutral
2025-04-13 16:56:40,neutral
2025-04-13 16:56:40,neutral
2025-04-13 16:56:40,neutral
2025-04-13 16:56:41,neutral
2025-04-13 16:56:41,neutral
2025-04-13 16:56:41,neutral
2025-04-13 16:56:41,neutral
2025-04-13 16:56:41,neutral
2025-04-13 16:56:41,neutral
2025-04-13 16:56:42,neutral
2025-04-13 16:56:42,neutral
2025-04-13 16:56:42,neutral
2025-04-13 16:56:42,neutral
2025-04-13 16:56:42,neutral
2025-04-13 16:56:43,neutral
2025-04-13 16:56:43,neutral
2025-04-13 16:56:43,neutral
2025-04-13 16:56:43,neutral
2025-04-13 16:56:43,neutral
2025-04-13 16:56:43,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:44,neutral
2025-04-13 16:56:45,neutral
2025-04-13 16:56:45,neutral
2025-04-13 16:56:45,neutral
2025-04-13 16:56:45,neutral
2025-04-13 16:56:45,neutral
2025-04-13 16:56:45,neutral
2025-04-13 16:56:46,neutral
2025-04-13 16:56:46,neutral
2025-04-13 16:56:46,neutral
2025-04-13 16:56:46,neutral
2025-04-13 16:56:46,neutral
2025-04-13 16:56:46,neutral
2025-04-13 16:56:47,neutral
2025-04-13 16:56:47,neutral
2025-04-13 16:56:47,neutral
2025-04-13 16:56:47,neutral
2025-04-13 16:56:47,neutral
2025-04-13 16:56:47,neutral
2025-04-13 16:56:48,neutral
2025-04-13 16:56:48,neutral
2025-04-13 16:56:48,neutral
2025-04-13 16:56:48,neutral
2025-04-13 16:56:48,neutral
2025-04-13 16:56:49,neutral
2025-04-13 16:56:49,neutral
2025-04-13 16:56:49,neutral
2025-04-13 16:56:49,neutral
2025-04-13 16:56:49,neutral
2025-04-13 16:56:50,neutral
2025-04-13 16:56:50,neutral
2025-04-13 16:56:50,neutral
2025-04-13 16:56:50,neutral
2025-04-13 16:56:50,neutral
2025-04-13 16:56:50,neutral
2025-04-13 16:56:51,neutral
2025-04-13 16:56:51,neutral
2025-04-13 16:56:51,neutral
2025-04-13 16:56:52,neutral
2025-04-13 16:56:52,neutral
2025-04-13 16:56:52,neutral
2025-04-13 16:56:53,neutral
2025-04-13 16:56:53,neutral
2025-04-13 16:56:53,neutral
2025-04-13 16:56:53,neutral
2025-04-13 16:56:53,neutral
2025-04-13 16:56:54,neutral
2025-04-13 16:56:54,neutral
2025-04-13 16:56:54,neutral
2025-04-13 16:56:54,neutral
2025-04-13 16:56:55,happy
2025-04-13 16:56:55,neutral
2025-04-13 16:56:55,sad
2025-04-13 16:56:55,fear
2025-04-13 16:56:55,sad
2025-04-13 16:56:56,neutral
2025-04-13 16:56:56,neutral
2025-04-13 16:56:56,neutral
2025-04-13 16:56:56,neutral
2025-04-13 16:56:57,neutral
2025-04-13 16:56:57,neutral
2025-04-13 16:56:57,neutral
2025-04-13 16:56:57,neutral
2025-04-13 16:56:58,sad
2025-04-13 16:56:58,neutral
2025-04-13 16:56:58,neutral
2025-04-13 16:56:58,neutral
2025-04-13 16:56:58,neutral
2025-04-13 16:56:58,neutral
2025-04-13 16:56:58,neutral
2025-04-13 16:56:59,neutral
2025-04-13 16:56:59,neutral
2025-04-13 16:56:59,neutral
2025-04-13 16:56:59,neutral
2025-04-13 16:56:59,neutral
2025-04-13 16:56:59,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:00,neutral
2025-04-13 16:57:01,neutral
2025-04-13 16:57:01,neutral
2025-04-13 16:57:01,neutral
2025-04-13 16:57:01,neutral
2025-04-13 16:57:01,neutral
2025-04-13 16:57:01,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:02,neutral
2025-04-13 16:57:03,neutral
2025-04-13 16:58:04,happy
2025-04-13 16:58:04,fear
2025-04-13 16:58:04,neutral
2025-04-13 16:58:04,angry
2025-04-13 16:58:05,neutral
2025-04-13 16:58:05,neutral
2025-04-13 16:58:05,sad
2025-04-13 16:58:05,neutral
2025-04-13 16:58:05,neutral
2025-04-13 16:58:06,neutral
2025-04-13 16:58:06,neutral
2025-04-13 16:58:06,neutral
2025-04-13 16:58:06,neutral
2025-04-13 16:58:06,neutral
2025-04-13 16:58:07,sad
2025-04-13 16:58:07,neutral
2025-04-13 16:58:07,neutral
2025-04-13 16:58:07,neutral
2025-04-13 16:58:07,angry
2025-04-13 16:58:07,neutral
2025-04-13 16:58:08,neutral
2025-04-13 16:58:08,neutral
2025-04-13 16:58:08,neutral
2025-04-13 16:58:08,neutral
2025-04-13 16:58:08,neutral
2025-04-13 16:58:08,neutral
2025-04-13 16:58:09,neutral
2025-04-13 16:58:09,neutral
2025-04-13 16:58:09,neutral
2025-04-13 16:58:09,neutral
2025-04-13 16:58:09,neutral
2025-04-13 16:58:10,neutral
2025-04-13 16:58:10,neutral
2025-04-13 16:58:10,sad
2025-04-13 16:58:10,neutral
2025-04-13 16:58:10,neutral
2025-04-13 16:58:10,neutral
2025-04-13 16:58:11,sad
2025-04-13 16:58:11,neutral
2025-04-13 16:58:11,neutral
2025-04-13 16:58:11,neutral
2025-04-13 16:58:11,sad
2025-04-13 16:58:11,sad
2025-04-13 16:58:11,neutral
2025-04-13 16:58:12,sad
2025-04-13 16:58:12,neutral
2025-04-13 16:58:12,neutral
2025-04-13 16:58:12,sad
2025-04-13 16:58:12,sad
2025-04-13 16:58:12,neutral
2025-04-13 16:58:12,neutral
2025-04-13 16:58:13,neutral
2025-04-13 16:58:13,sad
2025-04-13 16:58:13,neutral
2025-04-13 16:58:13,neutral
2025-04-13 16:58:13,sad
2025-04-13 16:58:13,neutral
2025-04-13 16:58:13,neutral
